"datetime","date","cphyll-i-subdaily-ugpL","epoch"
"2019-02-25 04:00:26","2019-02-25",1.21,1551067226000
"2019-02-25 05:00:26","2019-02-25",1.29,1551070826000
"2019-02-25 06:00:26","2019-02-25",1.24,1551074426000
"2019-02-25 07:00:26","2019-02-25",1.29,1551078026000
"2019-02-25 08:00:26","2019-02-25",1.22,1551081626000
"2019-02-25 09:00:26","2019-02-25",1.16,1551085226000
"2019-02-25 10:00:26","2019-02-25",1.38,1551088826000
"2019-02-25 11:00:26","2019-02-25",1.34,1551092426000
"2019-02-25 12:00:26","2019-02-25",1.36,1551096026000
"2019-02-25 13:00:26","2019-02-25",1.27,1551099626000
"2019-02-25 14:00:26","2019-02-25",1.18,1551103226000
"2019-02-25 15:00:26","2019-02-25",1.25,1551106826000
"2019-02-25 16:00:26","2019-02-25",1.37,1551110426000
"2019-02-25 17:00:26","2019-02-25",1.13,1551114026000
"2019-02-25 18:00:26","2019-02-25",1.35,1551117626000
"2019-02-25 19:00:26","2019-02-25",1.38,1551121226000
"2019-02-25 20:00:26","2019-02-25",1.23,1551124826000
"2019-02-25 21:00:26","2019-02-25",1.1,1551128426000
"2019-02-25 22:00:26","2019-02-25",1.33,1551132026000
"2019-02-25 23:00:26","2019-02-25",1.33,1551135626000
"2019-02-26 00:00:26","2019-02-26",1.4,1551139226000
"2019-02-26 01:00:26","2019-02-26",1.24,1551142826000
"2019-02-26 02:00:26","2019-02-26",1.25,1551146426000
"2019-02-26 03:00:26","2019-02-26",1.39,1551150026000
"2019-02-26 04:00:26","2019-02-26",1.35,1551153626000
"2019-02-26 05:00:26","2019-02-26",1.26,1551157226000
"2019-02-26 06:00:26","2019-02-26",1.27,1551160826000
"2019-02-26 07:00:26","2019-02-26",1.28,1551164426000
"2019-02-26 08:00:26","2019-02-26",1.23,1551168026000
"2019-02-26 09:00:26","2019-02-26",1.16,1551171626000
"2019-02-26 11:00:26","2019-02-26",1.2,1551178826000
"2019-02-26 12:00:26","2019-02-26",1.14,1551182426000
"2019-02-26 13:00:26","2019-02-26",1.29,1551186026000
"2019-02-26 14:00:26","2019-02-26",1.44,1551189626000
"2019-02-26 15:00:26","2019-02-26",1.17,1551193226000
"2019-02-26 16:00:26","2019-02-26",1.09,1551196826000
"2019-02-26 17:00:26","2019-02-26",1.23,1551200426000
"2019-02-26 18:00:26","2019-02-26",1.27,1551204026000
"2019-02-26 19:00:26","2019-02-26",1.26,1551207626000
"2019-02-26 20:00:26","2019-02-26",1.24,1551211226000
"2019-02-26 21:00:26","2019-02-26",1.28,1551214826000
"2019-02-26 22:00:26","2019-02-26",1.28,1551218426000
"2019-02-26 23:00:26","2019-02-26",1.4,1551222026000
"2019-02-27 00:00:26","2019-02-27",1.23,1551225626000
"2019-02-27 01:00:26","2019-02-27",1.21,1551229226000
"2019-02-27 02:00:26","2019-02-27",1.15,1551232826000
"2019-02-27 03:00:26","2019-02-27",1.21,1551236426000
"2019-02-27 04:00:26","2019-02-27",1.24,1551240026000
"2019-02-27 05:00:26","2019-02-27",0.99,1551243626000
"2019-02-27 06:00:26","2019-02-27",1.06,1551247226000
"2019-02-27 07:00:26","2019-02-27",1.16,1551250826000
"2019-02-27 08:00:26","2019-02-27",1.21,1551254426000
"2019-02-27 09:00:26","2019-02-27",1.22,1551258026000
"2019-02-27 10:00:26","2019-02-27",1.33,1551261626000
"2019-02-27 11:00:26","2019-02-27",1.05,1551265226000
"2019-02-27 12:00:26","2019-02-27",1.31,1551268826000
"2019-02-27 13:00:26","2019-02-27",0.99,1551272426000
"2019-02-27 14:00:26","2019-02-27",1.19,1551276026000
"2019-02-27 15:00:26","2019-02-27",1.33,1551279626000
"2019-02-27 16:00:26","2019-02-27",1.1,1551283226000
"2019-02-27 17:00:26","2019-02-27",1.15,1551286826000
"2019-02-27 18:00:26","2019-02-27",1.29,1551290426000
"2019-02-27 19:00:26","2019-02-27",1.15,1551294026000
"2019-02-27 20:00:26","2019-02-27",1.22,1551297626000
"2019-02-27 21:00:26","2019-02-27",1.42,1551301226000
"2019-02-27 22:00:26","2019-02-27",1.14,1551304826000
"2019-02-27 23:00:26","2019-02-27",1.19,1551308426000
"2019-02-28 00:00:26","2019-02-28",1.16,1551312026000
"2019-02-28 01:00:26","2019-02-28",1.08,1551315626000
"2019-02-28 02:00:26","2019-02-28",1.24,1551319226000
"2019-02-28 03:00:26","2019-02-28",1.32,1551322826000
"2019-02-28 04:00:26","2019-02-28",1.31,1551326426000
"2019-02-28 05:00:26","2019-02-28",1.14,1551330026000
"2019-02-28 06:00:26","2019-02-28",1.19,1551333626000
"2019-02-28 07:00:26","2019-02-28",1.2,1551337226000
"2019-02-28 08:00:26","2019-02-28",1.17,1551340826000
"2019-02-28 09:00:26","2019-02-28",1.33,1551344426000
"2019-02-28 10:00:26","2019-02-28",1.34,1551348026000
"2019-02-28 11:00:26","2019-02-28",1.31,1551351626000
"2019-02-28 12:00:26","2019-02-28",1.3,1551355226000
"2019-02-28 13:00:26","2019-02-28",1.38,1551358826000
"2019-02-28 14:00:26","2019-02-28",1.41,1551362426000
"2019-02-28 15:00:26","2019-02-28",1.18,1551366026000
"2019-02-28 16:00:26","2019-02-28",1.21,1551369626000
"2019-02-28 17:00:26","2019-02-28",1.08,1551373226000
"2019-02-28 18:00:26","2019-02-28",1.21,1551376826000
"2019-02-28 19:00:26","2019-02-28",1.19,1551380426000
"2019-02-28 20:00:26","2019-02-28",1.25,1551384026000
"2019-02-28 21:00:26","2019-02-28",1.43,1551387626000
"2019-02-28 22:00:26","2019-02-28",1.41,1551391226000
"2019-02-28 23:00:26","2019-02-28",1.35,1551394826000
"2019-03-01 00:00:26","2019-03-01",1.6,1551398426000
"2019-03-01 01:00:26","2019-03-01",1.46,1551402026000
"2019-03-01 02:00:26","2019-03-01",1.44,1551405626000
"2019-03-01 03:00:26","2019-03-01",1.51,1551409226000
"2019-03-01 04:00:26","2019-03-01",1.37,1551412826000
"2019-03-01 05:00:26","2019-03-01",1.4,1551416426000
"2019-03-01 06:00:26","2019-03-01",1.33,1551420026000
"2019-03-01 07:00:26","2019-03-01",1.4,1551423626000
"2019-03-01 08:00:26","2019-03-01",1.53,1551427226000
"2019-03-01 09:00:26","2019-03-01",1.25,1551430826000
"2019-03-01 10:00:26","2019-03-01",1.38,1551434426000
"2019-03-01 11:00:26","2019-03-01",1.12,1551438026000
"2019-03-01 12:00:26","2019-03-01",1.49,1551441626000
"2019-03-01 13:00:26","2019-03-01",1.43,1551445226000
"2019-03-01 14:00:26","2019-03-01",1.34,1551448826000
"2019-03-01 15:00:26","2019-03-01",1.28,1551452426000
"2019-03-01 16:00:26","2019-03-01",1.22,1551456026000
"2019-03-01 17:00:26","2019-03-01",1.53,1551459626000
"2019-03-01 18:00:26","2019-03-01",1.4,1551463226000
"2019-03-01 19:00:26","2019-03-01",1.39,1551466826000
"2019-03-01 20:00:26","2019-03-01",1.31,1551470426000
"2019-03-01 21:00:26","2019-03-01",1.44,1551474026000
"2019-03-01 22:00:26","2019-03-01",1.64,1551477626000
"2019-03-01 23:00:26","2019-03-01",1.39,1551481226000
"2019-03-02 00:00:26","2019-03-02",1.53,1551484826000
"2019-03-02 01:00:26","2019-03-02",1.41,1551488426000
"2019-03-02 02:00:26","2019-03-02",1.36,1551492026000
"2019-03-02 03:00:26","2019-03-02",1.34,1551495626000
"2019-03-02 04:00:26","2019-03-02",1.6,1551499226000
"2019-03-02 05:00:26","2019-03-02",1.26,1551502826000
"2019-03-02 06:00:26","2019-03-02",1.57,1551506426000
"2019-03-02 07:00:26","2019-03-02",1.5,1551510026000
"2019-03-02 08:00:26","2019-03-02",1.36,1551513626000
"2019-03-02 09:00:26","2019-03-02",1.54,1551517226000
"2019-03-02 10:00:26","2019-03-02",1.57,1551520826000
"2019-03-02 11:00:26","2019-03-02",1.37,1551524426000
"2019-03-02 12:00:26","2019-03-02",1.42,1551528026000
"2019-03-02 13:00:26","2019-03-02",1.5,1551531626000
"2019-03-02 14:00:26","2019-03-02",1.4,1551535226000
"2019-03-02 15:00:26","2019-03-02",1.36,1551538826000
"2019-03-02 16:00:26","2019-03-02",1.4,1551542426000
"2019-03-02 17:00:26","2019-03-02",1.49,1551546026000
"2019-03-02 18:00:26","2019-03-02",1.43,1551549626000
"2019-03-02 19:00:26","2019-03-02",1.5,1551553226000
"2019-03-02 20:00:26","2019-03-02",1.34,1551556826000
"2019-03-02 21:00:26","2019-03-02",1.47,1551560426000
"2019-03-02 22:00:26","2019-03-02",1.44,1551564026000
"2019-03-02 23:00:26","2019-03-02",1.28,1551567626000
"2019-03-03 00:00:26","2019-03-03",1.4,1551571226000
"2019-03-03 01:00:26","2019-03-03",1.15,1551574826000
"2019-03-03 02:00:26","2019-03-03",1.61,1551578426000
"2019-03-03 03:00:26","2019-03-03",1.46,1551582026000
"2019-03-03 04:00:26","2019-03-03",1.37,1551585626000
"2019-03-03 05:00:26","2019-03-03",1.26,1551589226000
"2019-03-03 06:00:26","2019-03-03",1.36,1551592826000
"2019-03-03 07:00:26","2019-03-03",1.41,1551596426000
"2019-03-03 08:00:26","2019-03-03",1.53,1551600026000
"2019-03-03 09:00:26","2019-03-03",1.1,1551603626000
"2019-03-03 10:00:26","2019-03-03",1.38,1551607226000
"2019-03-03 11:00:26","2019-03-03",1.53,1551610826000
"2019-03-03 12:00:26","2019-03-03",1.61,1551614426000
"2019-03-03 13:00:26","2019-03-03",1.35,1551618026000
"2019-03-03 14:00:26","2019-03-03",1.45,1551621626000
"2019-03-03 15:00:26","2019-03-03",1.34,1551625226000
"2019-03-03 16:00:26","2019-03-03",1.41,1551628826000
"2019-03-03 17:00:26","2019-03-03",1.43,1551632426000
"2019-03-03 18:00:26","2019-03-03",1.41,1551636026000
"2019-03-03 19:00:26","2019-03-03",1.39,1551639626000
"2019-03-03 20:00:26","2019-03-03",1.54,1551643226000
"2019-03-03 21:00:26","2019-03-03",1.32,1551646826000
"2019-03-03 22:00:26","2019-03-03",1.5,1551650426000
"2019-03-03 23:00:26","2019-03-03",1.42,1551654026000
"2019-03-04 00:00:26","2019-03-04",1.56,1551657626000
"2019-03-04 01:00:26","2019-03-04",1.39,1551661226000
"2019-03-04 02:00:26","2019-03-04",1.44,1551664826000
"2019-03-04 03:00:26","2019-03-04",1.7,1551668426000
"2019-03-04 04:00:26","2019-03-04",1.59,1551672026000
"2019-03-04 05:00:26","2019-03-04",1.59,1551675626000
"2019-03-04 06:00:26","2019-03-04",1.41,1551679226000
"2019-03-04 07:00:26","2019-03-04",1.47,1551682826000
"2019-03-04 08:00:26","2019-03-04",1.55,1551686426000
"2019-03-04 10:00:26","2019-03-04",1.81,1551693626000
"2019-03-04 11:00:26","2019-03-04",1.52,1551697226000
"2019-03-04 12:00:26","2019-03-04",1.65,1551700826000
"2019-03-04 13:00:26","2019-03-04",1.62,1551704426000
"2019-03-04 14:00:26","2019-03-04",1.62,1551708026000
"2019-03-04 15:00:26","2019-03-04",1.58,1551711626000
"2019-03-04 16:00:26","2019-03-04",1.85,1551715226000
"2019-03-04 17:00:26","2019-03-04",1.72,1551718826000
"2019-03-04 18:00:26","2019-03-04",1.82,1551722426000
"2019-03-04 19:00:26","2019-03-04",1.87,1551726026000
"2019-03-04 20:00:26","2019-03-04",2.04,1551729626000
"2019-03-04 21:00:26","2019-03-04",1.95,1551733226000
"2019-03-04 22:00:26","2019-03-04",1.91,1551736826000
"2019-03-04 23:00:26","2019-03-04",2.14,1551740426000
"2019-03-05 00:00:26","2019-03-05",2.41,1551744026000
"2019-03-05 01:00:26","2019-03-05",2.56,1551747626000
"2019-03-05 02:00:26","2019-03-05",2.56,1551751226000
"2019-03-05 03:00:26","2019-03-05",2.55,1551754826000
"2019-03-05 04:00:26","2019-03-05",2.78,1551758426000
"2019-03-05 05:00:26","2019-03-05",2.61,1551762026000
"2019-03-05 06:00:26","2019-03-05",2.74,1551765626000
"2019-03-05 07:00:26","2019-03-05",2.93,1551769226000
"2019-03-05 08:00:26","2019-03-05",3.03,1551772826000
"2019-03-05 09:00:26","2019-03-05",3.39,1551776426000
"2019-03-05 10:00:26","2019-03-05",3.15,1551780026000
"2019-03-05 11:00:26","2019-03-05",2.85,1551783626000
"2019-03-05 12:00:26","2019-03-05",3.26,1551787226000
"2019-03-05 13:00:26","2019-03-05",3.61,1551790826000
"2019-03-05 14:00:26","2019-03-05",3.61,1551794426000
"2019-03-05 15:00:26","2019-03-05",3.86,1551798026000
"2019-03-05 16:00:26","2019-03-05",4.29,1551801626000
"2019-03-05 17:00:26","2019-03-05",4.5,1551805226000
"2019-03-05 18:00:26","2019-03-05",3.85,1551808826000
"2019-03-05 19:00:26","2019-03-05",3.96,1551812426000
"2019-03-05 20:00:26","2019-03-05",4.13,1551816026000
"2019-03-05 21:00:26","2019-03-05",3.33,1551819626000
"2019-03-05 22:00:26","2019-03-05",3.9,1551823226000
"2019-03-05 23:00:26","2019-03-05",3.73,1551826826000
"2019-03-06 00:00:26","2019-03-06",4.1,1551830426000
"2019-03-06 01:00:26","2019-03-06",4.07,1551834026000
"2019-03-06 02:00:26","2019-03-06",4.14,1551837626000
"2019-03-06 03:00:26","2019-03-06",3.99,1551841226000
"2019-03-06 04:00:26","2019-03-06",4.2,1551844826000
"2019-03-06 05:00:26","2019-03-06",4.12,1551848426000
"2019-03-06 06:00:26","2019-03-06",4.19,1551852026000
"2019-03-06 07:00:26","2019-03-06",5.11,1551855626000
"2019-03-06 08:00:26","2019-03-06",4.07,1551859226000
"2019-03-06 09:00:26","2019-03-06",4.05,1551862826000
"2019-03-06 10:00:26","2019-03-06",4.55,1551866426000
"2019-03-06 11:00:26","2019-03-06",4.29,1551870026000
"2019-03-06 12:00:26","2019-03-06",3.92,1551873626000
"2019-03-06 13:00:26","2019-03-06",3.36,1551877226000
"2019-03-06 14:00:26","2019-03-06",3.65,1551880826000
"2019-03-06 15:00:26","2019-03-06",3.83,1551884426000
"2019-03-06 16:00:26","2019-03-06",3.55,1551888026000
"2019-03-06 17:00:26","2019-03-06",3.74,1551891626000
"2019-03-06 18:00:26","2019-03-06",3.55,1551895226000
"2019-03-06 19:00:26","2019-03-06",3.58,1551898826000
"2019-03-06 20:00:26","2019-03-06",3.58,1551902426000
"2019-03-06 21:00:26","2019-03-06",3.86,1551906026000
"2019-03-06 22:00:26","2019-03-06",3.57,1551909626000
"2019-03-06 23:00:26","2019-03-06",3.41,1551913226000
"2019-03-07 00:00:26","2019-03-07",3.17,1551916826000
"2019-03-07 01:00:26","2019-03-07",3.47,1551920426000
"2019-03-07 02:00:26","2019-03-07",3.22,1551924026000
"2019-03-07 03:00:26","2019-03-07",3.2,1551927626000
"2019-03-07 04:00:26","2019-03-07",3.25,1551931226000
"2019-03-07 05:00:26","2019-03-07",3.3,1551934826000
"2019-03-07 06:00:26","2019-03-07",3.14,1551938426000
"2019-03-07 07:00:26","2019-03-07",3.38,1551942026000
"2019-03-07 08:00:26","2019-03-07",3.72,1551945626000
"2019-03-07 09:00:26","2019-03-07",3.46,1551949226000
"2019-03-07 10:00:26","2019-03-07",3.49,1551952826000
"2019-03-07 11:00:26","2019-03-07",3.81,1551956426000
"2019-03-07 12:00:26","2019-03-07",3.53,1551960026000
"2019-03-07 13:00:26","2019-03-07",3.83,1551963626000
"2019-03-07 13:45:08","2019-03-07",3.09,1551966308000
"2019-03-07 14:00:26","2019-03-07",3.06,1551967226000
"2019-03-07 15:00:26","2019-03-07",3.38,1551970826000
"2019-03-07 16:00:26","2019-03-07",3.45,1551974426000
"2019-03-07 17:00:26","2019-03-07",3.6,1551978026000
"2019-03-07 19:00:26","2019-03-07",4.18,1551985226000
"2019-03-07 20:00:26","2019-03-07",3.7,1551988826000
"2019-03-07 21:00:26","2019-03-07",4.1,1551992426000
"2019-03-07 22:00:26","2019-03-07",3.8,1551996026000
"2019-03-07 23:00:26","2019-03-07",3.53,1551999626000
"2019-03-08 00:00:26","2019-03-08",3.33,1552003226000
"2019-03-08 01:00:26","2019-03-08",3.52,1552006826000
"2019-03-08 02:00:26","2019-03-08",3.3,1552010426000
"2019-03-08 03:00:26","2019-03-08",3.3,1552014026000
"2019-03-08 04:00:26","2019-03-08",2.94,1552017626000
"2019-03-08 05:00:26","2019-03-08",3.15,1552021226000
"2019-03-08 06:00:26","2019-03-08",3.09,1552024826000
"2019-03-08 07:00:26","2019-03-08",3.22,1552028426000
"2019-03-08 08:00:26","2019-03-08",3.1,1552032026000
"2019-03-08 09:00:26","2019-03-08",2.88,1552035626000
"2019-03-08 10:00:26","2019-03-08",2.93,1552039226000
"2019-03-08 11:00:26","2019-03-08",2.89,1552042826000
"2019-03-08 12:00:26","2019-03-08",2.89,1552046426000
"2019-03-08 13:00:26","2019-03-08",2.78,1552050026000
"2019-03-08 14:00:26","2019-03-08",2.84,1552053626000
"2019-03-08 15:00:26","2019-03-08",2.85,1552057226000
"2019-03-08 16:00:26","2019-03-08",2.6,1552060826000
"2019-03-08 17:00:26","2019-03-08",2.8,1552064426000
"2019-03-08 18:00:26","2019-03-08",2.65,1552068026000
"2019-03-08 19:00:26","2019-03-08",2.73,1552071626000
"2019-03-08 20:00:26","2019-03-08",2.67,1552075226000
"2019-03-08 21:00:26","2019-03-08",2.53,1552078826000
"2019-03-08 22:00:26","2019-03-08",2.55,1552082426000
"2019-03-08 23:00:26","2019-03-08",2.33,1552086026000
"2019-03-09 00:00:26","2019-03-09",2.28,1552089626000
"2019-03-09 01:00:26","2019-03-09",2.37,1552093226000
"2019-03-09 02:00:26","2019-03-09",2.45,1552096826000
"2019-03-09 03:00:26","2019-03-09",2.37,1552100426000
"2019-03-09 04:00:26","2019-03-09",2.32,1552104026000
"2019-03-09 05:00:26","2019-03-09",2.28,1552107626000
"2019-03-09 06:00:26","2019-03-09",2.32,1552111226000
"2019-03-09 07:00:26","2019-03-09",2.35,1552114826000
"2019-03-09 08:00:26","2019-03-09",2.48,1552118426000
"2019-03-09 09:00:26","2019-03-09",2.4,1552122026000
"2019-03-09 10:00:26","2019-03-09",2.38,1552125626000
"2019-03-09 11:00:26","2019-03-09",2.41,1552129226000
"2019-03-09 12:00:26","2019-03-09",3.06,1552132826000
"2019-03-09 13:00:26","2019-03-09",2.56,1552136426000
"2019-03-09 14:00:26","2019-03-09",2.39,1552140026000
"2019-03-09 15:00:26","2019-03-09",2.49,1552143626000
"2019-03-09 16:00:26","2019-03-09",2.47,1552147226000
"2019-03-09 17:00:26","2019-03-09",2.12,1552150826000
"2019-03-09 18:00:26","2019-03-09",2.33,1552154426000
"2019-03-09 19:00:26","2019-03-09",2.23,1552158026000
"2019-03-09 20:00:26","2019-03-09",2.19,1552161626000
"2019-03-09 21:00:26","2019-03-09",2.22,1552165226000
"2019-03-09 22:00:26","2019-03-09",1.98,1552168826000
"2019-03-09 23:00:26","2019-03-09",2.06,1552172426000
"2019-03-10 00:00:26","2019-03-10",2.01,1552176026000
"2019-03-10 01:00:26","2019-03-10",2.1,1552179626000
"2019-03-10 02:00:26","2019-03-10",2.14,1552183226000
"2019-03-10 03:00:26","2019-03-10",1.91,1552186826000
"2019-03-10 04:00:26","2019-03-10",1.97,1552190426000
"2019-03-10 05:00:26","2019-03-10",1.89,1552194026000
"2019-03-10 06:00:26","2019-03-10",2.08,1552197626000
"2019-03-10 07:00:26","2019-03-10",2.35,1552201226000
"2019-03-10 08:00:26","2019-03-10",2.09,1552204826000
"2019-03-10 09:00:26","2019-03-10",2.43,1552208426000
"2019-03-10 10:00:26","2019-03-10",2.47,1552212026000
"2019-03-10 11:00:26","2019-03-10",2.51,1552215626000
"2019-03-10 12:00:26","2019-03-10",2.5,1552219226000
"2019-03-10 13:00:26","2019-03-10",2.68,1552222826000
"2019-03-10 14:00:26","2019-03-10",2.52,1552226426000
"2019-03-10 15:00:26","2019-03-10",2.65,1552230026000
"2019-03-10 16:00:26","2019-03-10",2.64,1552233626000
"2019-03-10 17:00:26","2019-03-10",2.74,1552237226000
"2019-03-10 18:00:26","2019-03-10",2.74,1552240826000
"2019-03-10 19:00:26","2019-03-10",2.94,1552244426000
"2019-03-10 20:00:26","2019-03-10",2.68,1552248026000
"2019-03-10 21:00:26","2019-03-10",2.54,1552251626000
"2019-03-10 22:00:26","2019-03-10",2.47,1552255226000
"2019-03-10 23:00:26","2019-03-10",2.44,1552258826000
"2019-03-11 00:00:26","2019-03-11",2.26,1552262426000
"2019-03-11 02:00:26","2019-03-11",2.37,1552269626000
"2019-03-11 03:00:26","2019-03-11",2.4,1552273226000
"2019-03-11 04:00:26","2019-03-11",2.26,1552276826000
"2019-03-11 05:00:26","2019-03-11",2.54,1552280426000
"2019-03-11 06:00:26","2019-03-11",2.28,1552284026000
"2019-03-11 07:00:26","2019-03-11",2.71,1552287626000
"2019-03-11 08:00:26","2019-03-11",2.64,1552291226000
"2019-03-11 09:00:26","2019-03-11",2.81,1552294826000
"2019-03-11 10:00:26","2019-03-11",2.74,1552298426000
"2019-03-11 11:00:26","2019-03-11",2.91,1552302026000
"2019-03-11 12:00:26","2019-03-11",2.51,1552305626000
"2019-03-11 13:00:26","2019-03-11",2.85,1552309226000
"2019-03-11 14:00:26","2019-03-11",2.69,1552312826000
"2019-03-11 15:00:26","2019-03-11",2.77,1552316426000
"2019-03-11 16:00:26","2019-03-11",2.68,1552320026000
"2019-03-11 17:00:26","2019-03-11",2.81,1552323626000
"2019-03-11 18:00:26","2019-03-11",2.35,1552327226000
"2019-03-11 19:00:26","2019-03-11",2.52,1552330826000
"2019-03-11 20:00:26","2019-03-11",2.25,1552334426000
"2019-03-11 21:00:26","2019-03-11",2.3,1552338026000
"2019-03-11 22:00:26","2019-03-11",2.56,1552341626000
"2019-03-11 23:00:26","2019-03-11",2.31,1552345226000
"2019-03-12 00:00:26","2019-03-12",2.4,1552348826000
"2019-03-12 01:00:26","2019-03-12",2.23,1552352426000
"2019-03-12 02:00:26","2019-03-12",2.42,1552356026000
"2019-03-12 03:00:26","2019-03-12",2.27,1552359626000
"2019-03-12 04:00:26","2019-03-12",2.22,1552363226000
"2019-03-12 05:00:26","2019-03-12",2.22,1552366826000
"2019-03-12 06:00:26","2019-03-12",2.21,1552370426000
"2019-03-12 07:00:26","2019-03-12",2.5,1552374026000
"2019-03-12 08:00:26","2019-03-12",2.35,1552377626000
"2019-03-12 09:00:26","2019-03-12",2.15,1552381226000
"2019-03-12 10:00:26","2019-03-12",2.39,1552384826000
"2019-03-12 11:00:26","2019-03-12",2.43,1552388426000
"2019-03-12 12:00:26","2019-03-12",2.5,1552392026000
"2019-03-12 13:00:26","2019-03-12",2.31,1552395626000
"2019-03-12 14:00:26","2019-03-12",2.25,1552399226000
"2019-03-12 15:00:26","2019-03-12",2.06,1552402826000
"2019-03-12 16:00:26","2019-03-12",2.26,1552406426000
"2019-03-12 17:00:26","2019-03-12",2.18,1552410026000
"2019-03-12 18:00:26","2019-03-12",2.21,1552413626000
"2019-03-12 19:00:26","2019-03-12",2.2,1552417226000
"2019-03-12 20:00:26","2019-03-12",2.18,1552420826000
"2019-03-12 21:00:26","2019-03-12",2.39,1552424426000
"2019-03-12 22:00:26","2019-03-12",2.2,1552428026000
"2019-03-12 23:00:26","2019-03-12",2.33,1552431626000
"2019-03-13 00:00:51","2019-03-13",2.56,1552435251000
"2019-03-13 01:00:26","2019-03-13",2.46,1552438826000
"2019-03-13 02:00:26","2019-03-13",2.29,1552442426000
"2019-03-13 03:00:26","2019-03-13",2.34,1552446026000
"2019-03-13 04:00:26","2019-03-13",2.31,1552449626000
"2019-03-13 05:00:26","2019-03-13",2.53,1552453226000
"2019-03-13 06:00:26","2019-03-13",2.61,1552456826000
"2019-03-13 07:00:26","2019-03-13",2.8,1552460426000
"2019-03-13 08:00:26","2019-03-13",3.01,1552464026000
"2019-03-13 09:00:26","2019-03-13",3.23,1552467626000
